center,left,right,steering,throttle,brake,speed
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_06_460.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_06_460.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_06_460.jpg,-0.02631579,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_45_771.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_45_771.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_45_771.jpg,0.1015038,1.0,0.0,30.1907
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_54_548.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_54_548.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_54_548.jpg,-0.003759398,1.0,0.0,30.19044
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_13_368.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_13_368.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_13_368.jpg,-0.1466165,1.0,0.0,30.18996
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_26_416.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_26_416.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_26_416.jpg,0.09398497,1.0,0.0,30.19044
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_51_688.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_51_688.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_51_688.jpg,0.07894737,1.0,0.0,30.19003
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_41_692.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_41_692.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_41_692.jpg,0.01879699,1.0,0.0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_54_964.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_54_964.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_54_964.jpg,0.04135338,1.0,0.0,30.19032
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_07_178.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_07_178.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_07_178.jpg,-0.112782,1.0,0.0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_52_610.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_52_610.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_52_610.jpg,-0.1842105,1.0,0.0,30.18898
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_01_927.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_01_927.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_01_927.jpg,-0.04511278,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_27_610.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_27_610.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_27_610.jpg,0.1428571,1.0,0.0,30.18828
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_53_903.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_53_903.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_53_903.jpg,-0.3345865,1.0,0.0,30.18612
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_53_173.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_53_173.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_53_173.jpg,0.1353384,1.0,0.0,30.18934
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_38_777.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_38_777.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_38_777.jpg,-0.1616541,1.0,0.0,30.19107
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_25_936.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_25_936.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_25_936.jpg,-0.1390978,1.0,0.0,15.09659
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_04_602.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_04_602.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_04_602.jpg,0.06390978,1.0,0.0,30.19073
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_36_393.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_36_393.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_36_393.jpg,-0.2105263,1.0,0.0,30.18999
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_49_324.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_49_324.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_49_324.jpg,0.07518797,1.0,0.0,30.19022
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_30_536.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_30_536.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_30_536.jpg,-0.1992481,1.0,0.0,30.18976
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_29_066.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_29_066.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_29_066.jpg,-0.1992481,1.0,0.0,30.18895
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_12_895.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_12_895.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_12_895.jpg,0.1015038,1.0,0.0,30.18987
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_28_643.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_28_643.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_28_643.jpg,0.2142857,1.0,0.0,30.18935
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_01_285.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_01_285.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_01_285.jpg,-0.03759398,1.0,0.0,30.19036
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_03_116.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_03_116.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_03_116.jpg,0.08270676,1.0,0.0,30.19011
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_56_524.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_56_524.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_56_524.jpg,0.1466165,1.0,0.0,30.19057
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_43_284.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_43_284.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_43_284.jpg,-0.007518797,1.0,0.0,30.19028
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_15_810.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_15_810.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_15_810.jpg,-0.2105263,1.0,0.0,30.18721
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_43_910.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_43_910.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_43_910.jpg,-0.003759398,1.0,0.0,30.18996
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_50_164.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_50_164.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_50_164.jpg,0.03007519,1.0,0.0,30.19046
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_27_668.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_27_668.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_27_668.jpg,0.07142857,1.0,0.0,30.19008
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_51_935.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_51_935.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_51_935.jpg,0.1992481,1.0,0.0,30.1881
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_37_418.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_37_418.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_37_418.jpg,0.2706767,1.0,0.0,25.29873
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_43_050.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_43_050.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_43_050.jpg,0.01879699,1.0,0.0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_21_539.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_21_539.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_21_539.jpg,0.03759398,1.0,0.0,30.19026
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_16_152.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_16_152.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_16_152.jpg,-0.09398497,1.0,0.0,30.1897
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_37_557.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_37_557.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_37_557.jpg,0.2781955,1.0,0.0,26.61278
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_53_882.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_53_882.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_53_882.jpg,0.1428571,1.0,0.0,30.18935
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_35_346.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_35_346.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_35_346.jpg,-0.1052632,1.0,0.0,30.18989
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_28_437.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_28_437.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_28_437.jpg,0.2142857,1.0,0.0,30.18915
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_26_066.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_26_066.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_26_066.jpg,-0.06766918,1.0,0.0,30.19008
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_23_110.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_23_110.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_23_110.jpg,0.1165414,1.0,0.0,30.18984
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_54_972.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_54_972.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_54_972.jpg,-0.007518797,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_54_974.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_54_974.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_54_974.jpg,0.04135338,1.0,0.0,30.19022
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_16_741.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_16_741.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_16_741.jpg,-0.1842105,1.0,0.0,30.19086
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_51_597.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_51_597.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_51_597.jpg,-0.08646616,1.0,0.0,30.19009
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_01_172.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_01_172.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_01_172.jpg,0.02631579,1.0,0.0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_55_363.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_55_363.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_55_363.jpg,-0.07894737,1.0,0.0,30.19015
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_03_916.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_03_916.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_03_916.jpg,0.1203007,1.0,0.0,30.19094
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_58_39_765.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_58_39_765.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_58_39_765.jpg,0.0112782,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_14_336.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_14_336.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_14_336.jpg,0.09022556,1.0,0.0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_43_465.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_43_465.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_43_465.jpg,0.1578947,1.0,0.0,30.18878
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_26_078.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_26_078.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_26_078.jpg,0.1804511,1.0,0.0,30.18946
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_50_044.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_50_044.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_50_044.jpg,-0.1691729,1.0,0.0,30.18916
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_16_156.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_16_156.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_16_156.jpg,-0.2330827,1.0,0.0,30.18852
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_24_521.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_24_521.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_24_521.jpg,0.07894737,1.0,0.0,30.18995
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_36_538.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_36_538.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_36_538.jpg,-0.04135338,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_12_733.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_12_733.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_12_733.jpg,-0.1466165,1.0,0.0,30.18881
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_53_246.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_53_246.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_53_246.jpg,-0.1052632,1.0,0.0,30.18996
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_51_260.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_51_260.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_51_260.jpg,0.05639098,1.0,0.0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_37_845.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_37_845.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_37_845.jpg,0.1879699,1.0,0.0,29.40176
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_51_390.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_51_390.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_51_390.jpg,-0.1240602,1.0,0.0,30.18893
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_25_936.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_25_936.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_25_936.jpg,0.1766917,1.0,0.0,30.18806
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_33_249.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_33_249.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_33_249.jpg,0.08646616,1.0,0.0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_02_862.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_02_862.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_02_862.jpg,0.3157895,1.0,0.0,30.18715
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_03_206.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_03_206.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_03_206.jpg,0.2706767,1.0,0.0,30.19347
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_27_353.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_27_353.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_27_353.jpg,0.2819549,1.0,0.0,30.18787
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_35_040.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_35_040.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_35_040.jpg,-0.02631579,1.0,0.0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_38_098.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_38_098.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_38_098.jpg,0.01879699,1.0,0.0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_27_285.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_27_285.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_27_285.jpg,0.2819549,1.0,0.0,30.18835
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_52_412.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_52_412.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_52_412.jpg,-0.1954887,1.0,0.0,30.18616
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_08_905.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_08_905.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_08_905.jpg,-0.08646616,1.0,0.0,30.19019
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_51_38_617.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_51_38_617.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_51_38_617.jpg,0.2443609,1.0,0.0,30.18386
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_16_227.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_16_227.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_16_227.jpg,-0.1240602,1.0,0.0,30.18988
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_52_332.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_52_332.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_52_332.jpg,0.09398497,1.0,0.0,30.19002
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_33_675.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_33_675.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_33_675.jpg,-0.06766918,1.0,0.0,30.1902
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_26_071.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_26_071.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_26_071.jpg,-0.1466165,1.0,0.0,16.81379
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_59_32_236.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_59_32_236.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_59_32_236.jpg,0.04511278,1.0,0.0,30.19018
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_16_101.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_16_101.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_16_101.jpg,0.1766917,1.0,0.0,30.18739
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_47_313.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_47_313.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_47_313.jpg,0.07518797,1.0,0.0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_14_570.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_14_570.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_14_570.jpg,-0.1466165,1.0,0.0,30.19085
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_54_390.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_54_390.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_54_390.jpg,-0.1954887,1.0,0.0,30.19459
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_57_944.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_57_944.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_57_944.jpg,-0.04887218,1.0,0.0,30.19012
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_25_727.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_25_727.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_25_727.jpg,-0.1090226,1.0,0.0,12.84647
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_35_555.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_35_555.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_35_555.jpg,-0.1278196,1.0,0.0,30.18981
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_00_23_904.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_00_23_904.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_00_23_904.jpg,0.05639098,1.0,0.0,30.19032
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_01_51_544.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_01_51_544.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_01_51_544.jpg,0.06766918,1.0,0.0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_54_17_332.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_54_17_332.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_54_17_332.jpg,-0.1428571,1.0,0.0,30.19045
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_50_40_812.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_50_40_812.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_50_40_812.jpg,-0.04135338,1.0,0.0,30.1902
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_52_52_256.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_52_52_256.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_52_52_256.jpg,-0.1842105,1.0,0.0,30.18927
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_53_347.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_53_347.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_53_347.jpg,-0.1353384,1.0,0.0,30.18946
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_57_43_026.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_57_43_026.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_57_43_026.jpg,0.112782,1.0,0.0,30.18984
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_20_02_15_179.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_20_02_15_179.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_20_02_15_179.jpg,0.2368421,1.0,0.0,30.18924
D:\DPS 920\DPS920_final_project\IMG\center_2026_08_01_19_53_52_854.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_08_01_19_53_52_854.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_08_01_19_53_52_854.jpg,-0.08646616,1.0,0.0,30.19011
