center,left,right,steering,throttle,brake,speed
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_00_450.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_00_450.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_00_450.jpg,0.1,1.0,0,30.18794
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_08_225.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_08_225.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_08_225.jpg,0.05,1.0,0,30.19025
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_23_606.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_23_606.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_23_606.jpg,0.15,1.0,0,30.18614
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_12_342.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_12_342.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_12_342.jpg,0.05,1.0,0,30.18977
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_05_938.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_05_938.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_05_938.jpg,-0.7,1.0,0,30.12486
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_30_520.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_30_520.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_30_520.jpg,-0.5500001,1.0,0,30.14165
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_26_045.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_26_045.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_26_045.jpg,0.0,1.0,0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_08_795.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_08_795.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_08_795.jpg,0.0,1.0,0,30.19008
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_03_818.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_03_818.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_03_818.jpg,-0.1,1.0,0,30.18787
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_19_159.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_19_159.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_19_159.jpg,0.0,1.0,0,30.18534
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_41_987.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_41_987.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_41_987.jpg,0.0,1.0,0,30.19051
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_20_469.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_20_469.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_20_469.jpg,0.0,1.0,0,30.18922
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_08_813.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_08_813.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_08_813.jpg,-0.2,1.0,0,30.18223
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_54_578.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_54_578.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_54_578.jpg,-0.25,1.0,0,30.17691
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_20_195.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_20_195.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_20_195.jpg,0.1,1.0,0,30.18812
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_12_553.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_12_553.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_12_553.jpg,0.1,1.0,0,30.18899
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_08_970.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_08_970.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_08_970.jpg,0.0,1.0,0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_46_786.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_46_786.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_46_786.jpg,0.0,1.0,0,30.19061
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_19_55_127.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_19_55_127.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_19_55_127.jpg,-0.2,1.0,0,12.488
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_30_050.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_30_050.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_30_050.jpg,0.0,1.0,0,30.18874
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_20_065.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_20_065.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_20_065.jpg,0.05,1.0,0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_05_57_344.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_05_57_344.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_05_57_344.jpg,0.2,1.0,0,23.46943
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_40_607.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_40_607.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_40_607.jpg,0.0,1.0,0,30.17619
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_47_677.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_47_677.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_47_677.jpg,0.0,1.0,0,30.18993
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_57_769.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_57_769.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_57_769.jpg,0.0,1.0,0,30.19021
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_22_503.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_22_503.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_22_503.jpg,0.0,1.0,0,30.18979
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_04_703.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_04_703.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_04_703.jpg,0.2,1.0,0,30.18383
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_02_411.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_02_411.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_02_411.jpg,0.0,1.0,0,30.18803
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_21_195.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_21_195.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_21_195.jpg,0.15,1.0,0,30.18405
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_01_414.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_01_414.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_01_414.jpg,0.0,1.0,0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_37_092.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_37_092.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_37_092.jpg,0.05,1.0,0,30.18905
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_39_194.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_39_194.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_39_194.jpg,0.3,1.0,0,30.17418
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_05_218.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_05_218.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_05_218.jpg,0.35,1.0,0,30.16467
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_39_490.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_39_490.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_39_490.jpg,-0.1,1.0,0,30.18839
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_32_454.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_32_454.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_32_454.jpg,0.25,1.0,0,30.17797
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_10_005.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_10_005.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_10_005.jpg,0.15,1.0,0,30.18465
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_22_923.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_22_923.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_22_923.jpg,0.0,1.0,0,30.19035
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_10_532.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_10_532.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_10_532.jpg,0.0,1.0,0,30.1899
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_13_988.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_13_988.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_13_988.jpg,-0.2,1.0,0,30.18318
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_17_086.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_17_086.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_17_086.jpg,0.1,1.0,0,30.18741
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_45_259.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_45_259.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_45_259.jpg,-0.05,1.0,0,30.19006
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_09_190.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_09_190.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_09_190.jpg,0.0,1.0,0,30.19031
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_20_724.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_20_724.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_20_724.jpg,0.0,1.0,0,30.19026
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_01_171.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_01_171.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_01_171.jpg,0.15,1.0,0,30.18425
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_34_408.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_34_408.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_34_408.jpg,0.05,1.0,0,30.19014
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_38_087.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_38_087.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_38_087.jpg,0.0,1.0,0,30.19034
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_36_491.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_36_491.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_36_491.jpg,0.05,1.0,0,30.18989
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_04_633.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_04_633.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_04_633.jpg,0.0,1.0,0,30.18661
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_22_788.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_22_788.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_22_788.jpg,-0.2,1.0,0,30.18393
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_08_328.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_08_328.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_08_328.jpg,-0.15,1.0,0,30.18619
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_06_883.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_06_883.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_06_883.jpg,0.25,1.0,0,30.17744
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_37_505.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_37_505.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_37_505.jpg,-0.15,1.0,0,30.18787
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_47_538.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_47_538.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_47_538.jpg,0.0,1.0,0,30.19026
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_42_215.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_42_215.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_42_215.jpg,0.05,1.0,0,30.19076
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_52_135.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_52_135.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_52_135.jpg,0.0,1.0,0,30.18995
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_10_848.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_10_848.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_10_848.jpg,0.15,1.0,0,30.18396
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_39_782.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_39_782.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_39_782.jpg,-0.05,1.0,0,30.19003
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_17_159.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_17_159.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_17_159.jpg,0.3,1.0,0,30.1697
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_23_068.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_23_068.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_23_068.jpg,0.3,1.0,0,30.17171
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_39_433.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_39_433.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_39_433.jpg,-0.2,1.0,0,30.18285
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_52_757.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_52_757.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_52_757.jpg,0.1,1.0,0,30.18785
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_19_167.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_19_167.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_19_167.jpg,0.0,1.0,0,30.19016
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_26_531.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_26_531.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_26_531.jpg,0.0,1.0,0,30.19061
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_30_007.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_30_007.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_30_007.jpg,0.3,1.0,0,30.16926
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_14_060.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_14_060.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_14_060.jpg,0.05,1.0,0,30.19084
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_58_020.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_58_020.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_58_020.jpg,0.2,1.0,0,30.181
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_52_134.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_52_134.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_52_134.jpg,0.0,1.0,0,30.19068
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_04_490.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_04_490.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_04_490.jpg,-0.1,1.0,0,30.18436
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_13_677.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_13_677.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_13_677.jpg,0.3,1.0,0,30.17361
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_05_59_003.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_05_59_003.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_05_59_003.jpg,0.05,1.0,0,30.19022
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_58_995.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_58_995.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_58_995.jpg,0.0,1.0,0,30.18669
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_54_844.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_54_844.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_54_844.jpg,0.25,1.0,0,30.17486
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_43_572.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_43_572.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_43_572.jpg,0.0,1.0,0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_33_611.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_33_611.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_33_611.jpg,0.0,1.0,0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_05_340.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_05_340.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_05_340.jpg,-0.2,1.0,0,30.18469
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_01_164.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_01_164.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_01_164.jpg,0.0,1.0,0,30.19044
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_05_414.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_05_414.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_05_414.jpg,0.6000001,1.0,0,30.13469
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_08_22_787.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_08_22_787.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_08_22_787.jpg,0.0,1.0,0,30.19029
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_21_23_760.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_21_23_760.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_21_23_760.jpg,0.0,1.0,0,30.18619
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_58_232.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_58_232.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_58_232.jpg,0.0,1.0,0,30.18944
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_02_201.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_02_201.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_02_201.jpg,0.15,1.0,0,30.19297
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_19_56_431.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_19_56_431.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_19_56_431.jpg,-0.1,1.0,0,24.97669
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_48_102.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_48_102.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_48_102.jpg,0.15,1.0,0,30.18444
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_39_892.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_39_892.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_39_892.jpg,0.4,1.0,0,30.16162
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_01_348.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_01_348.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_01_348.jpg,-0.25,1.0,0,30.17734
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_15_709.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_15_709.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_15_709.jpg,0.0,1.0,0,30.1903
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_26_382.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_26_382.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_26_382.jpg,-0.1,1.0,0,30.18794
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_07_210.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_07_210.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_07_210.jpg,0.15,1.0,0,30.18423
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_23_576.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_23_576.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_23_576.jpg,-0.2,1.0,0,30.17962
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_00_148.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_00_148.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_00_148.jpg,-0.2,1.0,0,30.17939
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_06_49_130.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_06_49_130.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_06_49_130.jpg,0.1,1.0,0,30.18904
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_09_09_797.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_09_09_797.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_09_09_797.jpg,0.0,1.0,0,30.19062
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_07_21_816.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_07_21_816.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_07_21_816.jpg,0.1,1.0,0,30.19001
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_10_15_445.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_10_15_445.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_10_15_445.jpg,-0.2,1.0,0,30.18573
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_22_45_326.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_22_45_326.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_22_45_326.jpg,-0.2,1.0,0,30.18024
D:\DPS 920\DPS920_final_project\IMG\center_2026_07_28_11_20_10_452.jpg,D:\DPS 920\DPS920_final_project\IMG\left_2026_07_28_11_20_10_452.jpg,D:\DPS 920\DPS920_final_project\IMG\right_2026_07_28_11_20_10_452.jpg,-0.2,1.0,0,30.17953
